region,year,real_gdp,employment,average_hours_worked,total_hours,population,output_per_employed_person,output_per_hour_worked,per_capita_income
Central and Eastern Europe and Central Asia,2018,434749.10714285716,7585.821428571428,1929.107142857143,14868.285714285714,17583.60714285714,52489.46428571428,28,22790.535714285714
Central and Eastern Europe and Central Asia,2019,446322.60714285716,7580.357142857143,1924.75,14829.357142857143,17637.85714285714,53775,28.785714285714285,23564.285714285714
Central and Eastern Europe and Central Asia,2020,436392.71428571426,7416.25,1822.5714285714287,13604.857142857143,17677.14285714286,52851.357142857145,29.857142857142858,22684.75
Central and Eastern Europe and Central Asia,2021,455753.53571428574,7450.785714285715,1886.25,14251.5,17690.85714285714,54937.96428571428,30.071428571428573,23698.928571428572
Latin America,1950,50145.4375,3101.25,2315.714285714286,13705,9213.4375,15645.75,8.857142857142858,5634.625
Latin America,1951,52899.625,3160.5625,2309.714285714286,13996.285714285714,9470.25,16230.5,9.285714285714286,5796
Latin America,1952,54670.9375,3221.5,2304,14299.42857142857,9733.25,16707,9.571428571428571,5894.0625
Latin America,1953,56771.375,3284.375,2298.285714285714,14611.57142857143,10004.1875,17152.625,9.714285714285714,5990.0625
Latin America,1954,60541.4375,3349,2292.5714285714284,14933.857142857143,10285.125,17778.875,10.285714285714286,6148
Latin America,1955,64975.875,3416.6875,2286.8571428571427,15270.57142857143,10576.4375,18609.6875,10.714285714285714,6376.1875
Latin America,1956,67929.4375,3486.25,2281.4285714285716,15619.57142857143,10879.125,19268.9375,11.142857142857142,6528
Latin America,1957,72919.4375,3557.75,2275.714285714286,15979.42857142857,11192.625,20371.3125,11.857142857142858,6828.0625
Latin America,1958,77142.875,3631.5,2270.4285714285716,16351.142857142857,11517.875,20905.9375,12.285714285714286,6931.75
Latin America,1959,79063.6875,3707.625,2265.1428571428573,16735.14285714286,11855,20848.625,12.285714285714286,6826.9375
Latin America,1960,84754.6875,3787.125,2259.714285714286,17137.285714285714,12203.625,21632.0625,12.571428571428571,7023.75
Latin America,1961,89093.5,3870.5625,2251.4285714285716,17479.428571428572,12556,21826.3125,12.857142857142858,7060.6875
Latin America,1962,92685.6875,3956.625,2242.8571428571427,17832.428571428572,12917.25,22261,13,7147.8125
Latin America,1963,95357.75,4045.3125,2231,18187.714285714286,13287.125,22675.4375,13.285714285714286,7231.0625
Latin America,1964,102332.5625,4137.0625,2225,18569.285714285714,13666.125,23581.8125,14,7493.3125
Latin America,1965,107768.9375,4235,2221.8571428571427,18981.714285714286,14049.9375,24127.125,14.428571428571429,7691.0625
Latin America,1966,113127.5625,4336.9375,2219.5714285714284,19420.14285714286,14439.0625,24798,14.714285714285714,7857.3125
Latin America,1967,118185.9375,4443.25,2187,19795.714285714286,14834.75,25187.3125,15.428571428571429,7969
Latin America,1968,125894.375,4552,2194.285714285714,20289.571428571428,15237,26016.1875,15.857142857142858,8193.0625
Latin America,1969,134545.0625,4664.75,2193.714285714286,20777.285714285714,15646.9375,26867.0625,16.285714285714285,8459.4375
Latin America,1970,144487.75,4791.9375,2168.285714285714,21276.14285714286,16067.4375,28048.5625,17.142857142857142,8826
Latin America,1971,153446.5625,5003.75,2177.285714285714,22211.428571428572,16492.4375,28269.1875,17.428571428571427,8983.1875
Latin America,1972,164206.75,5216.5625,2174,23106.14285714286,16916.75,28682.5625,17.428571428571427,9171.4375
Latin America,1973,178733.75,5565.375,2164.4285714285716,24712.428571428572,17345.1875,29492,17.857142857142858,9540
Latin America,1974,189698.3125,5747.6875,2156.285714285714,25365.571428571428,17777.625,29812.3125,18.142857142857142,9740.6875
Latin America,1975,196368.625,5928.75,2158,26024.14285714286,18212.25,29660.1875,17.571428571428573,9764
Latin America,1976,207756.5625,6100.1875,2155,26646.571428571428,18645.0625,30133.9375,18.142857142857142,10012.5625
Latin America,1977,217618.3125,6463.25,2145.285714285714,28250.14285714286,19084.9375,30456.8125,18,10295
Latin America,1978,226980,6663.625,2144.1428571428573,28995.85714285714,19529.5,30956.25,18,10515.0625
Latin America,1979,242108.0625,6757.0625,2142.714285714286,29146,19980.8125,31721.875,18.714285714285715,10813.625
Latin America,1980,256594.6875,6880.6875,2140.285714285714,29460.85714285714,20436.125,32157.0625,18.857142857142858,10994.75
Latin America,1981,258332.625,7114.4375,2137.714285714286,30343.428571428572,20901.4375,32057,18.428571428571427,10993.125
Latin America,1982,255953.1875,7340.4375,2123.8571428571427,31295.571428571428,21390.8125,30369.375,17.714285714285715,10396.5
Latin America,1983,249722.875,7510.75,2109,31892.285714285714,21872.125,29049.1875,17.285714285714285,9928.0625
Latin America,1984,259122.25,7786.875,2108.8571428571427,33082.57142857143,22340.5625,29056.5625,17.285714285714285,10018.375
Latin America,1985,266594.4375,8144.8125,2102.8571428571427,34655.857142857145,22803.8125,28399.4375,16.714285714285715,9859.4375
Latin America,1986,276884,8476.4375,2070.125,31702.625,23280.875,28443.5,16.25,9995.875
Latin America,1987,285656.4375,8762.9375,2104.1111111111113,29301.333333333332,23767.6875,28541.5625,15.88888888888889,10129.3125
Latin America,1988,288280.875,9009.625,2099.8888888888887,30016.88888888889,24255.3125,28303.625,15.666666666666666,10132.9375
Latin America,1989,292028.1875,9272.5,2093.3333333333335,30508.444444444445,24731.375,27980.25,15.333333333333334,10055.8125
Latin America,1990,293559.3125,9400.6875,2076.909090909091,25884.636363636364,25191,27902.1875,15,10083.125
Latin America,1991,305224.0625,9650.8125,2020.75,24279.916666666668,25645.625,28265.0625,16,10365.5
Latin America,1992,315549.125,9837.1875,2023.1666666666667,24728.166666666668,26095.75,29153.0625,16.5,10792.125
Latin America,1993,328422.5,10100.1875,2030.6666666666667,25289.583333333332,26546.375,29561.125,16.75,11018.125
Latin America,1994,344734.6875,10419.5,2032.8333333333333,26046.083333333332,26997.5,29967.75,16.916666666666668,11300.9375
Latin America,1995,347080.75,10611.25,2014.923076923077,24868.76923076923,27442.375,30289.75,16.76923076923077,11395.8125
Latin America,1996,360233.8125,10727.375,2021.3846153846155,25271.30769230769,27878.3125,30963.3125,17.23076923076923,11635.0625
Latin America,1997,379972,11006.0625,2018.6153846153845,25946.076923076922,28309.5625,31668.875,17.53846153846154,12104.1875
Latin America,1998,389530.5625,11212.8125,2027.5384615384614,26400.46153846154,28735,31801.6875,17.692307692307693,12340.6875
Latin America,1999,389270.3125,11429.75,2009.6153846153845,26663.23076923077,29152.3125,31514.625,17.53846153846154,12181.875
Latin America,2000,402983.8125,11773.5,1997.7692307692307,27367.076923076922,29562.375,31729.0625,17.923076923076923,12355.875
Latin America,2001,405075,12007.5,1983.4615384615386,27785,29964,31541.875,17.846153846153847,12339.3125
Latin America,2002,404726.125,12216.4375,1966.7692307692307,27957,30361.625,31241.5625,18,12204.875
Latin America,2003,412776.5,12482.75,1960.8461538461538,28523.46153846154,30755.75,31615.9375,18.384615384615383,12509.6875
Latin America,2004,437819.3125,12885.8125,1970,29416.53846153846,31145.6875,32379.8125,18.76923076923077,13156.75
Latin America,2005,457353.5,13163.5625,2021.0625,25948.6875,31524.25,33247,17.125,13736.375
Latin America,2006,482426.1875,13511.1875,2020.25,26597,31905,34610.1875,17.875,14576.6875
Latin America,2007,509150.4375,13819.5,2017.6875,27233.4375,32291.875,35685.0625,18.375,15268.4375
Latin America,2008,528592.125,14120.1875,2021.25,27869.1875,32686.25,36330.8125,18.75,15751.0625
Latin America,2009,517219.875,14328,1995.8125,27886.875,33078.3125,35493.5,18.5,15340.6875
Latin America,2010,549231.8125,14583.5625,1987.0625,28327.375,33477.5625,36715.375,19.3125,15991.1875
Latin America,2011,574388.375,14876.75,1988.75,28853.375,33847.875,37552.625,19.875,16520
Latin America,2012,590010.4375,15226,1964.125,29301.25,34217.3125,37368.625,19.875,16813.875
Latin America,2013,607229.3125,15411,1963.1875,29764.375,34583.1875,38166.4375,20.4375,17236.625
Latin America,2014,614489.6875,15621,1957.25,30005.375,34943.875,38180.375,20.25,17371.0625
Latin America,2015,615969.1875,15824.3125,1946.1875,30208.125,35303.625,38397.3125,20.5625,17501.25
Latin America,2016,609751.8125,15874.5625,1936.5,30085.1875,35657.1875,38013.3125,20.5,17299.375
Latin America,2017,616883.5,16109.625,1929.125,30341.25,35983.625,37715.9375,20.5,17314.875
Latin America,2018,622746.25,16399.5,1901,30602.625,36254.875,37430.5,20.5625,17366.125
Latin America,2019,621155.25,16628.0625,1884.625,30833.625,36514.625,36860.9375,20.4375,17167.1875
Latin America,2020,576692.25,15165.125,1745.25,25902.625,36826.375,37366,22.125,15781.5
Latin America,2021,600606.25,15775.25,1883,29210.1875,37164.5,37329.0625,20.5,16291.75
Middle East,1950,17025.076923076922,854.5384615384615,NA,NA,2900.6923076923076,146752.84615384616,NA,48475.307692307695
Middle East,1951,17872.23076923077,875.3846153846154,NA,NA,2986.769230769231,149138.61538461538,NA,49607.230769230766
Middle East,1952,18840.23076923077,894.1538461538462,NA,NA,3069.3846153846152,149443.15384615384,NA,49944.307692307695
Middle East,1953,20846.384615384617,910.3076923076923,NA,NA,3147.076923076923,155507.76923076922,NA,52203
Middle East,1954,22967.076923076922,926.9230769230769,NA,NA,3227.5384615384614,163907.23076923078,NA,55320.692307692305
Middle East,1955,23344.30769230769,944.3846153846154,NA,NA,3312.230769230769,159556.76923076922,NA,54081.307692307695
Middle East,1956,25150.076923076922,963.3846153846154,NA,NA,3402.3076923076924,162956.6923076923,NA,55506.61538461538
Middle East,1957,26431.615384615383,983.4615384615385,NA,NA,3497.6923076923076,159919.23076923078,NA,54706.61538461538
Middle East,1958,27861.53846153846,1004.1538461538462,NA,NA,3596.6153846153848,157652.23076923078,NA,54215.46153846154
Middle East,1959,30248.923076923078,1025.1538461538462,NA,NA,3698.6923076923076,162459.6923076923,NA,56145.153846153844
Middle East,1960,32894.53846153846,1046.923076923077,NA,NA,3805.076923076923,164004.3076923077,NA,56712.61538461538
Middle East,1961,35656.846153846156,1072.3076923076924,NA,NA,3916.230769230769,157623.3076923077,NA,54878.769230769234
Middle East,1962,38627.846153846156,1099.076923076923,NA,NA,4033.4615384615386,156589.07692307694,NA,55092.230769230766
Middle East,1963,41115.53846153846,1126.4615384615386,NA,NA,4154.538461538462,153714.61538461538,NA,54745.61538461538
Middle East,1964,44726.92307692308,1155,NA,NA,4280.461538461538,151523.84615384616,NA,54359.307692307695
Middle East,1965,48992.38461538462,1184.2307692307693,NA,NA,4410.846153846154,149218.46153846153,NA,54028.846153846156
Middle East,1966,54088.38461538462,1213.4615384615386,NA,NA,4543.384615384615,158535.92307692306,NA,59139.846153846156
Middle East,1967,58067.153846153844,1244.5384615384614,NA,NA,4686.307692307692,161280.15384615384,NA,61190.692307692305
Middle East,1968,65130,1276.076923076923,NA,NA,4831.384615384615,166016.53846153847,NA,63146.07692307692
Middle East,1969,70570.38461538461,1307.7692307692307,NA,NA,4977.076923076923,162937.3076923077,NA,61987.307692307695
Middle East,1970,78881.92307692308,1339,NA,NA,5125.615384615385,169881.15384615384,NA,63717.769230769234
Middle East,1971,89956.38461538461,1360.4615384615386,NA,NA,5287.846153846154,178856.92307692306,NA,68497.30769230769
Middle East,1972,102557.61538461539,1424.5384615384614,NA,NA,5455.923076923077,180935.38461538462,NA,70847.38461538461
Middle East,1973,116050.76923076923,1488.2307692307693,NA,NA,5630.384615384615,180585.07692307694,NA,73363.15384615384
Middle East,1974,127989.92307692308,1472.6923076923076,NA,NA,5811.846153846154,177454.92307692306,NA,70366.84615384616
Middle East,1975,127957.76923076923,1517.3846153846155,NA,NA,6005,165505.76923076922,NA,64757.46153846154
Middle East,1976,146080.15384615384,1600.923076923077,NA,NA,6208.384615384615,168425.53846153847,NA,66587.15384615384
Middle East,1977,150354.6923076923,1678.8461538461538,NA,NA,6428.461538461538,156681.3076923077,NA,62275.307692307695
Middle East,1978,147942.53846153847,1745.923076923077,NA,NA,6665.384615384615,150219.61538461538,NA,59719.692307692305
Middle East,1979,160172.3076923077,1786,NA,NA,6923.076923076923,153842,NA,61324
Middle East,1980,163490.15384615384,1801.3076923076924,NA,NA,7206,154349.23076923078,NA,61518.53846153846
Middle East,1981,160788.46153846153,1897.6153846153845,1966,2946,7494.153846153846,138646,29,55376.692307692305
Middle East,1982,148017,1945.6153846153845,1942,2951,7788.384615384615,122331.07692307692,30,47309.07692307692
Middle East,1983,141096.38461538462,2021.2307692307693,1929,3023,8090.076923076923,110488.76923076923,30,42466.846153846156
Middle East,1984,141286.84615384616,2101.769230769231,1932,3073,8401.461538461539,106224.30769230769,30,40832.846153846156
Middle East,1985,136721.6923076923,2195.6923076923076,1932,3051,8722.923076923076,98544.61538461539,31,37303
Middle East,1986,137758.15384615384,2263.3076923076924,1927,3085,9044.23076923077,88716.07692307692,32,32918.230769230766
Middle East,1987,134859.3076923077,2275.846153846154,1921,3157,9324.692307692309,86983.07692307692,34,31880.46153846154
Middle East,1988,137083.46153846153,2395,1878,3195,9609.076923076924,83023.23076923077,34,31125.46153846154
Middle East,1989,138826.6923076923,2416.3076923076924,1909,3266,9905.307692307691,82999.69230769231,34,30996
Middle East,1990,150944.53846153847,2490.4615384615386,1904,3326,10253.384615384615,82542,35,30785.076923076922
Middle East,1991,156758.46153846153,2583,1897,3516,10459.923076923076,81665.61538461539,35,31344.384615384617
Middle East,1992,170010.61538461538,2674.076923076923,1951,3768,10791.384615384615,84892.23076923077,35,32770.230769230766
Middle East,1993,171352.84615384616,2773.4615384615386,1953,4003,11013.076923076924,84820.92307692308,34,33285.46153846154
Middle East,1994,174682.76923076922,2872.3846153846152,1993,4366,11220.538461538461,84731.15384615384,33,33580.38461538462
Middle East,1995,178923.38461538462,2964.923076923077,2018,4641,11464.923076923076,84243.30769230769,35,33491.61538461538
Middle East,1996,187230.15384615384,3045.5384615384614,2036,4874,11708.615384615385,84893.53846153847,35,33435.692307692305
Middle East,1997,193761.07692307694,3146.153846153846,2040,5010,11956.307692307691,86675.46153846153,35,34830.46153846154
Middle East,1998,200686.07692307694,3241.3846153846152,2015,5077,12207.692307692309,87860.84615384616,36,34975.307692307695
Middle East,1999,202164,3339.6923076923076,2023,5264,12462.692307692309,86776.76923076923,36,34416.92307692308
Middle East,2000,213288.15384615384,3441.6923076923076,2035,5506,12724.076923076924,90556.38461538461,37,35615.230769230766
Middle East,2001,215966.84615384616,3539.6923076923076,1998,5462,12997.307692307691,89794.07692307692,38,35086.153846153844
Middle East,2002,219692.92307692306,3659.6153846153848,2016,5553,13264.538461538461,87389.61538461539,37,34740.53846153846
Middle East,2003,241497.07692307694,3845.3846153846152,1997,5565,13580.538461538461,87892.69230769231,37,35946
Middle East,2004,264545.6923076923,4042.4615384615386,1973,5583,13868.076923076924,89078.92307692308,39,37785.38461538462
Middle East,2005,277235.76923076925,4200.2307692307695,2370.846153846154,9806,14186.846153846154,86936.69230769231,35.69230769230769,37973.61538461538
Middle East,2006,292364.23076923075,4350.923076923077,2372.6923076923076,10202.76923076923,14543.846153846154,87615.07692307692,36,38898.92307692308
Middle East,2007,307719.8461538461,4517.2307692307695,2373.076923076923,10640,14948.615384615385,82922.07692307692,34.38461538461539,38405.307692307695
Middle East,2008,319466.76923076925,4616.076923076923,2371.5384615384614,10917.23076923077,15396.615384615385,81320.53846153847,33.84615384615385,37914.692307692305
Middle East,2009,324150.46153846156,4760.076923076923,2370.4615384615386,11267.307692307691,15795.76923076923,79097.84615384616,32.92307692307692,36780.92307692308
Middle East,2010,337757.76923076925,4890.307692307692,2368.153846153846,11585.153846153846,16138.846153846154,79192.30769230769,33.07692307692308,37578.53846153846
Middle East,2011,358426.07692307694,5080.461538461538,2366.923076923077,12059.461538461539,16487.615384615383,80976.23076923077,33.76923076923077,38760.230769230766
Middle East,2012,365313.6153846154,5192,2364.3076923076924,12326.153846153846,16817.69230769231,80846.38461538461,33.61538461538461,39237.07692307692
Middle East,2013,372892.6153846154,5350.153846153846,2358.153846153846,12674.153846153846,17160,79417.61538461539,33.30769230769231,39310
Middle East,2014,384250.76923076925,5457,2343.846153846154,12803.615384615385,17502,78515.92307692308,33.07692307692308,39271.07692307692
Middle East,2015,390298.1538461539,5638.076923076923,2330.230769230769,13077.846153846154,17790.615384615383,76060.61538461539,32.46153846153846,39386.846153846156
Middle East,2016,408047.3076923077,5819.307692307692,2329.076923076923,13464.384615384615,18057.53846153846,75603.30769230769,32.07692307692308,39885.307692307695
Middle East,2017,412892.76923076925,5960.2307692307695,2322.923076923077,13764.615384615385,18332.615384615383,74405.46153846153,31.692307692307693,39170.61538461538
Middle East,2018,416399.07692307694,6090.076923076923,2313.4615384615386,13918.307692307691,18635.615384615383,74136.76923076923,31.846153846153847,39045.46153846154
Middle East,2019,413303.8461538461,6235.384615384615,2313.6153846153848,14245.692307692309,18977.076923076922,73418.53846153847,31.46153846153846,38700.307692307695
Middle East,2020,394160.3846153846,6062.615384615385,2194.6153846153848,13336.153846153846,19276.30769230769,70908,32.38461538461539,36062.846153846156
Middle East,2021,404176.46153846156,6217.153846153846,2317.5384615384614,14217.307692307691,19591.923076923078,71076.53846153847,30.53846153846154,36527.692307692305
North America,1950,1255596,33820.5,2113,68067,82939.5,35408,17,14918.5
North America,1951,1354183,35015,2126.5,71737,84156.5,36711,17,15660
North America,1952,1413007.5,35427,2118.5,72416.5,85589.5,38369.5,18.5,16162
North America,1953,1479234,35902,2114,73170.5,87069.5,39771,19,16562.5
North America,1954,1470541,35278.5,2098.5,71131.5,88760,40053,19,16073.5
North America,1955,1578107.5,36246,2093.5,73258.5,90559.5,42453.5,20.5,17000
North America,1956,1619621.5,37182.5,2079.5,74608,92266.5,43142,21,17479
North America,1957,1654854,37390,2056,74015,94098.5,43840,21.5,17456
North America,1958,1646315.5,36677.5,2031,71407,95805.5,45138,22,17169
North America,1959,1756237,37498,2042,73856.5,97503.5,46693,23,17753.5
North America,1960,1802264.5,38060,2026,74261,99123,47711.5,23.5,17916
North America,1961,1849091,38092.5,2006.5,73738,100813.5,48949,24.5,18076.5
North America,1962,1964532,38693,2015.5,75589,102378.5,51245,25.5,18977
North America,1963,2051857,39263,2002,76232.5,103913,52783,26.5,19570
North America,1964,2171718,40199,1999.5,78259.5,105426,54493.5,27.5,20444.5
North America,1965,2312472.5,41221.5,2000.5,80936.5,106798.5,56122,28,21426.5
North America,1966,2465234,42493,1992,83670.5,108012,57977.5,29.5,22521.5
North America,1967,2533636.5,43453,1975.5,84620.5,109138.5,58465,29.5,22862.5
North America,1968,2658365.5,44243,1961.5,85910,110271,60733.5,31,23696
North America,1969,2746143,45329.5,1952,87969.5,111416.5,61516,31.5,24363
North America,1970,2758396,45552,1921,86476,112867,62367,32.5,24412
North America,1971,2851031.5,45781.5,1906.5,86200.5,114426.5,63950.5,33.5,24966
North America,1972,3001656,47112.5,1897,88497,115784.5,65375.5,34.5,26003.5
North America,1973,3174582.5,48725.5,1897,91464,116958.5,66713.5,35.5,27322.5
North America,1974,3169293.5,49786.5,1876.5,92145,118108.5,65358,34.5,27380
North America,1975,3168130,49303,1853,89782,119337,65807.5,35.5,27220.5
North America,1976,3340430,50775.5,1845.5,92222,120540.5,67997,37,28427.5
North America,1977,3490808.5,52464.5,1835.5,95187.5,121778,68943,37.5,29246.5
North America,1978,3677432.5,54620.5,1837.5,99398,123065.5,69578.5,38,30275
North America,1979,3795880,56223.5,1842,102453.5,124422,69468.5,38,30989.5
North America,1980,3795383.5,56634.5,1829.5,102335.5,125909,68937,37.5,30906.5
North America,1981,3895367.5,57385,1815.5,103009,127183,69583.5,38.5,31486.5
North America,1982,3825438.5,56815,1793.5,100850,128433,69287.5,38.5,30388.5
North America,1983,4000984,57518,1794,102531.5,129624,71121,39.5,31206.5
North America,1984,4295003.5,59772,1807,107453.5,130763.5,73467.5,40.5,32994
North America,1985,4487222.5,61050.5,1815.5,110127,131933,74892.5,41.5,34198
North America,1986,4648475,62471,1805.5,111546,133168.5,75108.5,42,34866.5
North America,1987,4824874,64073,1817.5,114950.5,134419.5,76054.5,42,35835.5
North America,1988,5040092,65515,1825.5,118158.5,135697,77408,42.5,37016.5
North America,1989,5231321.5,66830.5,1829.5,121236,137099,78174.5,42.5,37663.5
North America,1990,5334892,67581,1819,121646.5,138707,78359,43,37616.5
North America,1991,5332203.5,66963,1803,119892.5,140559.5,78620,44,36788.5
North America,1992,5521675,67275,1796,119670,142493.5,80628.5,44.5,37195.5
North America,1993,5688861,68174.5,1804.5,122215,144353.5,82148,45.5,37802.5
North America,1994,5936561,69715,1817,126152.5,146115.5,83945,46,39013.5
North America,1995,6113394.5,70777.5,1818.5,128649.5,147843,84938.5,47,39683.5
North America,1996,6351413,71776.5,1830,130972,149555.5,86355,47.5,40397.5
North America,1997,6656842,73398,1835,134295,151330,88356,48,41787.5
North America,1998,6983096.5,74577.5,1836,137113.5,153058.5,90514,49,43222
North America,1999,7354136,75839.5,1837,139588.5,154775,93356,50.5,45042
North America,2000,7702781.5,76951,1834,141780.5,156479,96136,52.5,46776
North America,2001,7822074.5,77019,1815.5,140326,158050.5,97201,53.5,47057.5
North America,2002,8000295,76946,1797,138857.5,159549,98799.5,55,47793.5
North America,2003,8252671.5,77387.5,1782,138445,160933,100050.5,56,48601.5
North America,2004,8592244,78344,1787,140152.5,162430,102328.5,57,49928
North America,2005,8920719,79580.5,1782.5,142132.5,163938.5,104446,58.5,51230
North America,2006,9202146.5,81044.5,1781.5,144771,165534,105640.5,59.5,52219
North America,2007,9404597.5,81883.5,1779,146107,167119,106298,60,52830.5
North America,2008,9428498.5,81915,1767.5,144661.5,168730.5,106273.5,60.5,52594
North America,2009,9213096,79225.5,1733.5,137046,170261,106420.5,61.5,50744.5
North America,2010,9479596.5,79050,1742,137260,171724.5,109159.5,63,51755
North America,2011,9663503,79816.5,1747,139311.5,173010,110489.5,63,52570.5
North America,2012,9899598,81101.5,1750,141765.5,174335,111251,64,53231
North America,2013,10107523,81876.5,1749,143467,175601.5,112405.5,64,53935
North America,2014,10386390.5,83059,1749,145935.5,176933,114251.5,65.5,54975.5
North America,2015,10705343,84174,1756,148806,178233,115370.5,66,55712.5
North America,2016,10902489,85352,1755,150648.5,179590,115782.5,66,56042.5
North America,2017,11184010.5,86654.5,1748.5,152648.5,180830.5,117044,67,57085
North America,2018,11535447.5,87771,1760.5,155610,181939.5,118862.5,67.5,58184.5
North America,2019,11803139.5,89064.5,1745.5,156909.5,182982,119367.5,68.5,58901
North America,2020,11393302.5,83942,1679.5,146704,185333,121091.5,71.5,55796
North America,2021,12091787.5,87049.5,1724.5,154177,186660.5,123467.5,71,58718.5
Oceania,1950,77622,2179,1958,6876,5087.5,35508,18,15406
Oceania,1951,81561,2231,1940,6999,5229,36346,19,15667.5
Oceania,1952,82985,2280,1922,7068,5343,35548.5,19,15373.5
Oceania,1953,84932.5,2317.5,1904,7123,5452.5,36039.5,19,15472.5
Oceania,1954,89485.5,2367,1887,7207,5578.5,37571,20,16118.5
Oceania,1955,95018,2415,1869,7294,5706.5,39366,21,16835
Oceania,1956,99071.5,2466.5,1852,7386,5839.5,40127.5,22,17128.5
Oceania,1957,102011,2502.5,1835,7413,5971,40807.5,22,17310.5
Oceania,1958,105472.5,2528,1818,7410,6098.5,41661,23,17510
Oceania,1959,111257,2561.5,1801,7432,6231.5,43330.5,24,18078
Oceania,1960,116649,2633.5,1784,7591,6366.5,44172.5,25,18488.5
Oceania,1961,117302.5,2650,1781,7599,6515.5,44265,25,18307
Oceania,1962,123278.5,2712.5,1778,7767,6642,45255,26,18759
Oceania,1963,130492.5,2783,1774,7975,6771,46605.5,27,19347
Oceania,1964,138363,2878.5,1771,8245,6905,47815.5,27,20084
Oceania,1965,145512.5,2966,1768,8480,7039.5,48876.5,28,20758.5
Oceania,1966,150505,3073.5,1765,8769,7171.5,49298,28,21313.5
Oceania,1967,159624,3168.5,1761,9027,7300,49758.5,29,21789
Oceania,1968,165661.5,3231.5,1758,9230,7430.5,49833.5,30,21761.5
Oceania,1969,176296.5,3307.5,1755,9471,7584,51913,31,22653
Oceania,1970,187534,3424.5,1809.5,6070.5,7744,53138,29.5,23483.5
Oceania,1971,194060,3507.5,1799,6168.5,7906,53310.5,30,23697.5
Oceania,1972,198622,3558,1783,6193,8053,54303.5,30.5,24014.5
Oceania,1973,208811.5,3650.5,1775.5,6315.5,8186,55872.5,31.5,24839.5
Oceania,1974,213764,3739,1787.5,6524,8328.5,56332,32,25327
Oceania,1975,218117.5,3749.5,1773.5,6498,8444.5,56778.5,32.5,25465.5
Oceania,1976,226167.5,3799,1776.5,6610,8535,57506,32.5,25827.5
Oceania,1977,228210,3828,1780,6668.5,8619.5,57253,32.5,25654.5
Oceania,1978,231511,3886,1776.5,6770,8707.5,55653.5,31.5,25502.5
Oceania,1979,239892,3932.5,1774,6859,8793.5,56675.5,32,26038.5
Oceania,1980,246190.5,4029,1768,7012.5,8893,56853.5,32.5,26390
Oceania,1981,255816,4083,1752,7045,9054,58626,33.5,26946.5
Oceania,1982,257595,4091.5,1744.5,6989,9189.5,59304.5,34.5,27039.5
Oceania,1983,257095,4027.5,1764.5,6882.5,9303,60384,34.5,26902
Oceania,1984,273109,4134,1772.5,7128,9404,62360.5,35.5,28015.5
Oceania,1985,285898.5,4267,1765,7322,9509.5,62839,35.5,28845.5
Oceania,1986,291655.5,4417,1763.5,7581.5,9620.5,62303,35.5,29092
Oceania,1987,304464,4499.5,1764.5,7720.5,9744.5,63480,36,29748.5
Oceania,1988,315219,4612.5,1759,7892,9880.5,64572.5,37,30118
Oceania,1989,328346,4758.5,1757,8160,10029.5,66015,38,30721.5
Oceania,1990,333094.5,4835.5,1745,8228.5,10185,66024,38,30699
Oceania,1991,329214.5,4724,1733,7985,10361.5,66383.5,38.5,29506.5
Oceania,1992,336835,4708,1735.5,7947,10476,67634.5,39,29717.5
Oceania,1993,350434.5,4736,1769.5,8100,10575.5,69795.5,39.5,30684.5
Oceania,1994,368476,4895,1769,8391,10685.5,71166,40.5,32061.5
Oceania,1995,379707,5082,1766.5,8709.5,10812.5,70758.5,40,32753.5
Oceania,1996,395283,5167,1760.5,8825.5,10950.5,71979,41,33596.5
Oceania,1997,412428,5205.5,1748.5,8843,11071.5,74245,43,34506.5
Oceania,1998,429549,5263.5,1743.5,8891.5,11178.5,76025.5,44,35213.5
Oceania,1999,448724,5356,1747.5,9027.5,11291,78104,45,36470.5
Oceania,2000,462996,5470.5,1752.5,9279,11409.5,79222,45.5,37409.5
Oceania,2001,474797.5,5582,1736,9373.5,11549,79390.5,46,37894.5
Oceania,2002,495083.5,5672,1728.5,9452.5,11694.5,81262,47.5,39063.5
Oceania,2003,510056,5810,1727,9680.5,11844.5,82141,48,39866.5
Oceania,2004,531346,5930,1732,9875,11978,83505,49,41068.5
Oceania,2005,547073,6103,1722,10145,12123,83415,49,41731.5
Oceania,2006,561852,6262.5,1710,10352,12284,83549,49,42317
Oceania,2007,586336,6440.5,1700.5,10622.5,12490.5,84968.5,50.5,43471
Oceania,2008,599452,6608,1693,10888,12718,84377,50.5,43381
Oceania,2009,609530,6676,1682.5,10964,12961.5,85364.5,51,43209.5
Oceania,2010,623607.5,6747.5,1684,11012,13153.5,86489,51.5,43576.5
Oceania,2011,640459.5,6889,1683,11295,13321.5,86897,52,44139
Oceania,2012,663828.5,6949.5,1680.5,11396,13529.5,89325.5,53.5,45034
Oceania,2013,678099.5,7047.5,1686,11540.5,13746,89850,53.5,45394.5
Oceania,2014,696174,7126,1688.5,11698,13954,90634.5,54,46001
Oceania,2015,714078,7222,1686.5,11859.5,14165.5,91890,55,46689.5
Oceania,2016,734968.5,7405,1688,12115,14398,92268,55,47430
Oceania,2017,754277.5,7566.5,1683.5,12374.5,14645,92314,55,48074
Oceania,2018,777295.5,7783,1689,12710.5,14877.5,93050,55.5,48985.5
Oceania,2019,793568.5,7952.5,1694,12997.5,15103,93633,55.5,49420.5
